what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1627551613572
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1627551613573
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1627551613573
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1627551613573
started,bundle,com.altera.sbtgui.core,13.1.0.162,"com.altera.sbtgui.core",1627551613574
started,bundle,com.altera.sbtgui.integration,13.1.0.162,"com.altera.sbtgui.integration",1627551613574
started,bundle,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch",1627551613574
started,bundle,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project",1627551613575
started,bundle,com.altera.systemconsole,13.1.0.162,"com.altera.systemconsole",1627551613575
started,bundle,com.altera.systemconsole.designs.plugin,13.1.0.162,"com.altera.systemconsole.designs.plugin",1627551613575
started,bundle,com.altera.utilities,13.1.0.162,"com.altera.utilities",1627551613575
os,sysinfo,,,"win32",1627551613577
arch,sysinfo,,,"x86",1627551613577
ws,sysinfo,,,"win32",1627551613577
locale,sysinfo,,,"zh_CN",1627551613577
processors,sysinfo,,,"6",1627551613577
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1627551613577
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1627551613577
java.specification.name,sysinfo,,,"Java Platform API Specification",1627551613577
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1627551613577
java.specification.version,sysinfo,,,"1.6",1627551613577
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1627551613577
java.version,sysinfo,,,"1.6.0_23",1627551613577
java.vm.info,sysinfo,,,"mixed mode",1627551613577
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1627551613577
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1627551613577
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1627551613577
java.vm.specification.version,sysinfo,,,"1.0",1627551613577
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1627551613577
java.vm.version,sysinfo,,,"19.0-b09",1627551613577
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551615485
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551615714
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1627551615736
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1627551623519
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1627551624112
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1627551624453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627551624468
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1627551625703
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1627551625706
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1627551625707
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1627551625707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627551632759
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1627551633511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627551662320
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1627551665034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627551665648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627551665670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627551678766
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551678954
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1627551680519
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551683457
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551683536
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1627551684312
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551686930
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1627551688142
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551688345
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1627551689123
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551689354
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1627551690047
opened,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1627551690490
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1627551690639
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1627551691679
opened,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1627551691957
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1627551692039
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1627551692803
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1627551693050
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1627551695764
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551696031
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551697638
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551697712
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1627551699204
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551699205
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1627551699348
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551699368
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551699376
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551699388
closed,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1627551699397
closed,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1627551699422
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1627551700430
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551703475
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551703548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1627551709558
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1627551711074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627551711398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627551719049
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1627551724042
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551735289
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551735358
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1627551737765
opened,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1627551738004
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1627551738102
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1627551738986
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551740222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627551746402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627551755858
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1627551758289
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551760193
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551760265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1627551782378
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1627551782673
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1627551792311
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551792562
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551792640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1627551802526
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1627551803695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627551804009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627551811839
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1627551839223
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1627551839229
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551840314
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1627551854178
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1627551854536
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627551854886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627551860485
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1627551868231
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1627551868677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627551869023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627551876499
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627551877130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627551880382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1627551888499
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1627551891052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1627551893323
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1627551897583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1627551899772
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551902368
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1627551906737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627551907058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627551909895
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1627551910657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627551910972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627551913743
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1627551914125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1627551916243
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1627551919866
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1627551921008
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551922723
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1627551927488
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1627551929904
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1627551933424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1627551934270
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551949560
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551951170
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551953109
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551954464
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1627551958653
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1627551959218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627551959558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627551968111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627551968738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627551972324
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1627551975009
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1627551975978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627551976285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627551983091
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551983200
closed,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1627551984537
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627551986217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627552011460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627552012315
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1627552018663
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627552018944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627552039006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627552439296
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1627552444847
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627552445083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627552449239
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627552451131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627552451940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627552452629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627552458780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627552459879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627552461900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627552463870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1627552471589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627552472140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627552476968
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1627552478970
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627552479286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627552485190
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1627552485541
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627552485744
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1627552496764
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1627552497071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627552497391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627552503491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627552503541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627552503709
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627552503834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627552504971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627552505067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627552511761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627552528682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1627552529937
