what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1627282636561
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1627282636561
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1627282636562
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1627282636562
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1627282636562
started,bundle,com.altera.sbtgui.integration,13.1.0.162,"com.altera.sbtgui.integration",1627282636563
started,bundle,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch",1627282636563
started,bundle,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project",1627282636563
started,bundle,com.altera.sbtgui.ui,13.1.0.162,"com.altera.sbtgui.ui",1627282636563
started,bundle,com.altera.systemconsole,13.1.0.162,"com.altera.systemconsole",1627282636563
started,bundle,com.altera.systemconsole.designs.plugin,13.1.0.162,"com.altera.systemconsole.designs.plugin",1627282636564
started,bundle,com.altera.utilities,13.1.0.162,"com.altera.utilities",1627282636567
os,sysinfo,,,"win32",1627282636569
arch,sysinfo,,,"x86",1627282636569
ws,sysinfo,,,"win32",1627282636569
locale,sysinfo,,,"zh_CN",1627282636569
processors,sysinfo,,,"12",1627282636569
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1627282636569
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1627282636569
java.specification.name,sysinfo,,,"Java Platform API Specification",1627282636569
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1627282636569
java.specification.version,sysinfo,,,"1.6",1627282636569
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1627282636569
java.version,sysinfo,,,"1.6.0_23",1627282636569
java.vm.info,sysinfo,,,"mixed mode",1627282636569
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1627282636569
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1627282636569
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1627282636569
java.vm.specification.version,sysinfo,,,"1.0",1627282636569
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1627282636569
java.vm.version,sysinfo,,,"19.0-b09",1627282636569
started,bundle,com.altera.sbtgui.core,13.1.0.162,"com.altera.sbtgui.core",1627282663416
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1627282663524
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1627282663626
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1627282663628
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1627282663629
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1627282663629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282663996
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1627282717082
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1627282717134
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1627282717493
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1627282718413
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282723975
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1627282729115
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1627282729117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282732920
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282746265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282751280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282754533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282758628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282761920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282766950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282768526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282772325
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1627282778034
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1627282778036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282778721
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1627282778739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1627282778739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282778765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282782468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282788485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282794567
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282795159
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627282795661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282795768
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627282795794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282795893
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1627282796125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282796481
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1627282796504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282799413
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282806862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282807464
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627282808583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282808653
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627282808674
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282808991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282809511
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1627282809542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282814323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282815951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282824097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282828716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282829311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282830158
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627282830379
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627282830445
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282830456
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282834975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282851347
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1627282852583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282855712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282863768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282864375
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627282864495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282864585
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627282864608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282864663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282865588
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1627282865612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282870235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282877666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282878281
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627282878711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282878803
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627282878827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282878897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282881751
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1627282884330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282889409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282897371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282897972
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627282898787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282898870
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627282898891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282898946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282899848
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1627282899871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282905222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282915058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282915664
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627282915774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282915862
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627282915883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282915957
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282919026
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1627282919056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282922427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282944673
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282945281
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627282946025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282946114
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627282946131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282946187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282948755
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1627282949854
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627282950068
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627282950151
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1627282968491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282973094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282984224
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282984843
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627282985977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282986053
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627282986071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282986123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282987399
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1627282987424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627282991847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627283001465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627283002079
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627283002808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627283002901
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627283002926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627283002988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627283003542
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1627283003565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627283008485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627283016156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627283016764
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627283017885
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627283017960
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627283017980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627283018034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627283020219
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1627283025009
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627283025196
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1627283030978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627283033753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627283039930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627283040547
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627283040818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627283040898
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627283040921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627283041007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627283041619
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1627283041643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627283045579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627283053835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627283054456
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627283055616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627283055690
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627283055708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627283055771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627283065162
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627283067020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1627283069325
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1627283070559
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627283070778
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1627283071487
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1627283071664
